,age,highest_education,income,race,ethnicity,sex,RIG
15,5.863063879470169,0.0,0.0,4.78135971352466,0.2656598752406171,0.9358696625802845,11.845953130815731
127,7.78135971352466,0.8506223759617734,1.533432200081074,0.0,0.2656598752406171,1.067114195858537,11.498188360666662
124,6.78135971352466,0.0,0.0,0.6624186408011521,2.9233787183970876,1.067114195858537,11.434271268581437
23,6.78135971352466,0.0,0.0,0.6624186408011521,2.9233787183970876,1.067114195858537,11.434271268581437
10,7.78135971352466,0.8506223759617734,1.533432200081074,0.0,0.2656598752406171,0.9358696625802845,11.36694382738841
126,7.78135971352466,0.8506223759617734,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,10.627174801386738
103,7.78135971352466,0.8506223759617734,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,10.495930268108486
210,6.196397212803502,0.0,0.0,2.736965594166206,0.2656598752406171,1.067114195858537,10.266136878068862
29,6.196397212803502,0.0,0.0,2.736965594166206,0.2656598752406171,1.067114195858537,10.266136878068862
198,6.196397212803502,0.0,0.0,2.736965594166206,0.2656598752406171,1.067114195858537,10.266136878068862
30,5.78135971352466,0.0,0.0,2.736965594166206,0.2656598752406171,0.9358696625802845,9.719854845511767
212,5.78135971352466,0.0,0.0,2.736965594166206,0.2656598752406171,0.9358696625802845,9.719854845511767
43,5.78135971352466,0.0,0.0,2.736965594166206,0.2656598752406171,0.9358696625802845,9.719854845511767
26,5.78135971352466,0.0,0.0,2.736965594166206,0.2656598752406171,0.9358696625802845,9.719854845511767
33,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
175,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
7,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
54,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
170,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
164,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
162,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
21,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
151,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
148,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
158,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
70,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
136,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
67,3.974004791467054,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,1.067114195858537,8.353252079410208
159,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
173,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
196,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
120,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
157,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
204,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
114,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
42,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
206,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
35,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
217,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
53,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
2,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
140,3.831147648609911,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,0.9358696625802845,8.260988726260626
115,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
81,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
172,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
183,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
113,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
194,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
112,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
56,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
40,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
182,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
20,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
163,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
161,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
203,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
154,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
209,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
100,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
57,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
5,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
55,3.459431618637297,0.8506223759617734,1.715270523066887,0.6624186408011521,0.2656598752406171,1.067114195858537,8.020517229566265
111,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
109,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
92,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
27,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
4,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
179,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
97,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
121,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
98,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
69,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
129,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
167,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
39,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
169,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
68,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
45,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
65,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
49,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
50,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
51,3.4094316186372966,0.8506223759617734,1.533432200081074,0.6624186408011521,0.2656598752406171,0.9358696625802845,7.6574343733021975
95,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
208,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
213,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
137,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
90,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
88,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
138,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
160,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
71,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
119,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
28,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
86,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
187,4.080919995383568,0.0,0.0,0.6624186408011521,0.2656598752406171,1.067114195858537,6.076112707283874
99,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
144,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
215,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
186,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
178,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
149,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
176,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
84,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
80,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
75,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
192,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
96,4.11306387947017,0.0,0.0,0.6624186408011521,0.2656598752406171,0.9358696625802845,5.977012058092224
