,age,sexual_attraction_M,sexual_attraction_F,gender_identity_M,gender_identity_F,education_level,sex,handedness,religious_upbringing,religious_now,background_SES,RIG
285,3.4494891834998818,4.273018494406416,3.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,22.214130770595453
28,3.8837973793352334,1.9510903995190534,1.903784684740697,4.076621281602913,4.53605290024021,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,22.16775980185826
604,3.8837973793352334,1.9510903995190534,1.903784684740697,4.076621281602913,4.53605290024021,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,22.16775980185826
232,4.903784684740697,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,3.3822475641611742,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,2.5633602462359453,22.069290675427236
185,4.431716240425474,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,5.33441903907056,22.06593732537767
760,3.589857387283508,1.9510903995190534,1.903784684740697,4.076621281602913,4.53605290024021,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,22.008040749567165
422,3.589857387283508,1.9510903995190534,1.903784684740697,4.076621281602913,4.53605290024021,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,22.008040749567165
312,4.431716240425474,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.89479102023295
427,2.7827988697195654,2.2141248053528475,2.3581351080443667,4.8135868757691185,4.0,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.866840962324044
440,2.7827988697195654,2.2141248053528475,2.3581351080443667,4.8135868757691185,4.0,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.866840962324044
188,2.7827988697195654,2.2141248053528475,2.3581351080443667,4.8135868757691185,4.0,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.866840962324044
651,4.398549376490275,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,3.2286243750479624,21.818651573915936
478,4.857980995127572,2.2141248053528475,3.903784684740697,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,2.5633602462359453,21.802739816698978
607,3.903784684740697,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,3.171480467944354,21.802689927820243
640,4.431716240425474,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,3.171480467944354,21.794674530747525
915,4.273018494406416,1.9510903995190534,1.903784684740697,5.770518153877233,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,21.7825546989289
240,4.050626073069968,4.273018494406416,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,2.8026985596263825,21.74796732038905
801,4.431716240425474,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.1437354774614494,21.70122436399351
122,3.431716240425474,4.273018494406416,3.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.615982596295535
117,3.431716240425474,4.273018494406416,3.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.615982596295535
722,4.903784684740697,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,2.5633602462359453,21.59291757708323
335,4.500428990509489,5.15754127698648,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,21.562327660239497
306,4.500428990509489,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.157607972702902,21.557751496783926
61,4.500428990509489,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.157607972702902,21.557751496783926
701,4.431716240425474,5.15754127698648,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.547722315494934
899,4.648527629498623,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.5092528408964947,21.521548051209155
528,4.500428990509489,2.2141248053528475,3.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2286243750479624,21.472503662517965
0,4.398549376490275,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,2.235929175671196,3.1437354774614494,21.450323474332002
644,4.68805599368526,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.015661467337172,21.431142236157623
58,4.610053481683987,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,3.3822475641611742,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,21.43007259956339
589,4.431716240425474,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.8026985596263825,21.425892622429554
826,4.465663572348812,2.2141248053528475,2.3581351080443667,1.9391177578529777,4.0,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,21.417577708506187
264,4.770518153877233,2.2141248053528475,2.3581351080443667,4.076621281602913,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.357649720602314
828,4.431716240425474,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,21.320775248799748
231,3.288756247695681,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,3.130060540564373,21.318531321831586
449,4.050626073069968,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.130060540564373,21.30645925974093
371,4.431716240425474,1.9510903995190534,1.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.5092528408964947,21.25751972551667
849,4.465663572348812,2.2141248053528475,3.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2286243750479624,21.256300367977325
721,4.770518153877233,1.9510903995190534,1.903784684740697,4.8135868757691185,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,21.24300954587042
921,3.386723742457952,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,3.1855556531560767,1.5542002469504692,0.34425339917513476,2.5092528408964947,21.213351258684032
131,3.386723742457952,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,3.1855556531560767,1.5542002469504692,0.34425339917513476,2.5092528408964947,21.213351258684032
53,3.433278444653693,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,3.2286243750479624,21.159891340276324
213,2.5307718152313083,4.273018494406416,3.903784684740697,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,21.147517525669166
136,2.5307718152313083,4.273018494406416,3.903784684740697,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,21.147517525669166
51,2.5307718152313083,4.273018494406416,3.903784684740697,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,21.147517525669166
149,2.5307718152313083,4.273018494406416,3.903784684740697,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,21.147517525669166
716,4.050626073069968,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,2.8026985596263825,21.11331821856357
297,4.903784684740697,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.171480467944354,21.045235091084812
323,4.366127898797897,2.2141248053528475,3.903784684740697,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2286243750479624,21.022543754665776
751,4.465663572348812,1.9510903995190534,1.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,2.235929175671196,3.2286243750479624,21.003159591621603
537,3.6677504625830855,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,3.130060540564373,20.989288825525158
412,3.6677504625830855,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,3.130060540564373,20.989288825525158
586,4.500428990509489,4.273018494406416,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,20.950717424583136
275,4.500428990509489,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,1.8959923106419538,20.894409821726118
79,4.050626073069968,2.2141248053528475,2.3581351080443667,1.9391177578529777,4.0,0.14701433547253082,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.171480467944354,20.889036833862573
825,4.050626073069968,2.2141248053528475,2.3581351080443667,1.9391177578529777,4.0,0.14701433547253082,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.171480467944354,20.889036833862573
791,4.366127898797897,1.9510903995190534,2.3581351080443667,1.9391177578529777,4.0,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,20.879366761980865
379,4.903784684740697,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,0.2900912874231653,3.171480467944354,20.856852039572214
330,3.466072615467481,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,3.3822475641611742,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,20.822038686104378
233,4.366127898797897,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,20.802574930713945
536,2.9180481155067604,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.8026985596263825,20.75468214846531
212,2.9180481155067604,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.8026985596263825,20.75468214846531
727,2.9180481155067604,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.8026985596263825,20.75468214846531
404,4.68805599368526,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.07739669969269486,0.34425339917513476,4.572578776265324,20.753801161092575
234,4.857980995127572,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,2.235929175671196,2.5092528408964947,20.73932550364685
408,3.9640297154318564,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5092528408964947,20.66476037870605
99,3.9640297154318564,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5092528408964947,20.66476037870605
450,2.571768209576013,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,3.2286243750479624,20.6620382995198
362,2.571768209576013,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,3.2286243750479624,20.6620382995198
98,2.571768209576013,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,3.2286243750479624,20.6620382995198
548,4.431716240425474,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.6767693384321016,1.5542002469504692,0.34425339917513476,3.2286243750479624,20.60314991583968
707,2.719723683919149,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,3.1437354774614494,20.590883936515795
519,4.273018494406416,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,20.57524458656183
851,3.2822645448286516,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,20.57304956619979
590,4.431716240425474,2.2141248053528475,3.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,20.557088907241965
257,4.366127898797897,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,1.8304278432448844,20.522254504181113
462,4.398549376490275,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,20.507634427468332
105,4.431716240425474,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,2.235929175671196,2.8026985596263825,20.472285527914003
358,4.050626073069968,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,0.2063483447912689,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,20.46785557364016
720,4.903784684740697,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.2286243750479624,20.432211105670298
311,4.050626073069968,2.2141248053528475,3.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,20.4153370532769
334,2.8815066184485945,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,3.130060540564373,20.375334739827004
201,2.8815066184485945,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,3.130060540564373,20.375334739827004
319,3.594242492097374,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.015661467337172,20.337328734569738
289,4.68805599368526,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,2.235929175671196,1.8674203570901495,20.329294031395055
729,3.369341033377614,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,2.235929175671196,3.171480467944354,20.31463918194161
618,3.352367367415945,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.5633602462359453,20.279495194465927
738,3.352367367415945,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,2.5633602462359453,20.279495194465927
890,4.500428990509489,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,20.181847382997024
605,4.398549376490275,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,20.13407517431726
179,3.6060681261296965,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,3.3822475641611742,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8581571268633867,20.11276390292813
48,4.273018494406416,2.2141248053528475,1.903784684740697,1.9391177578529777,4.0,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,20.02824104579108
547,3.241171156747721,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,3.3822475641611742,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,19.98901700567621
906,3.594242492097374,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,1.6559757002614384,19.977642967494006
771,6.273018494406416,0.0,0.0,0.0,0.0,1.2141248053528475,0.942101616291799,3.1855556531560767,1.5542002469504692,2.235929175671196,4.572578776265324,19.977508768094125
468,4.366127898797897,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.130060540564373,19.93021142500454
895,2.4581623630414215,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,3.1437354774614494,19.927596602641202
377,4.8135868757691185,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,2.8026985596263825,19.91608748127714
648,4.857980995127572,1.9510903995190534,1.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,2.8026985596263825,19.913264664016253
645,4.500428990509489,1.9510903995190534,1.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.1437354774614494,19.896749577233237
565,2.5023652097983096,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5092528408964947,19.87326376559063
353,2.5023652097983096,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5092528408964947,19.87326376559063
723,3.903784684740697,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,0.2900912874231653,3.171480467944354,19.856852039572214
157,3.433278444653693,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,3.1855556531560767,0.6005931524349205,0.34425339917513476,1.8959923106419538,19.82725927587032
325,3.73105725263387,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.2286243750479624,19.795430626320965
167,2.445112947216172,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,3.3822475641611742,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,19.77333402737016
318,2.445112947216172,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,3.3822475641611742,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,19.77333402737016
417,2.445112947216172,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,3.3822475641611742,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,19.77333402737016
823,2.533594906309417,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5092528408964947,19.770272522341106
776,2.533594906309417,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5092528408964947,19.770272522341106
23,4.273018494406416,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,0.34425339917513476,3.171480467944354,19.744301008232405
243,4.366127898797897,2.2141248053528475,2.3581351080443667,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.130060540564373,19.693989159626454
66,3.433278444653693,2.2141248053528475,2.3581351080443667,1.9391177578529777,4.0,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,19.642851419342026
792,3.433278444653693,2.2141248053528475,2.3581351080443667,1.9391177578529777,4.0,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5633602462359453,19.642851419342026
671,2.5040848252885515,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.8026985596263825,19.632482147053263
4,3.230783670125352,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2286243750479624,19.631573596764355
852,3.230783670125352,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2286243750479624,19.631573596764355
622,3.230783670125352,1.9510903995190534,1.903784684740697,4.076621281602913,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.2286243750479624,19.631573596764355
595,3.1465590387159947,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,3.3822475641611742,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.8026985596263825,19.597796248277426
86,2.8271317416882713,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,19.581969810301914
617,2.8271317416882713,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,19.581969810301914
187,2.8271317416882713,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,19.581969810301914
702,2.8271317416882713,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,19.581969810301914
672,2.8271317416882713,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,19.581969810301914
758,2.8271317416882713,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,1.5542002469504692,2.235929175671196,2.5633602462359453,19.581969810301914
180,4.903784684740697,2.2141248053528475,1.903784684740697,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,19.50305663350496
145,4.903784684740697,2.2141248053528475,2.3581351080443667,2.2506506813779614,1.9876162755441675,1.079903865592214,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,2.5092528408964947,19.476617306140746
464,2.6426365594741137,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,3.3822475641611742,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,19.43491068687061
112,2.6426365594741137,1.9510903995190534,1.903784684740697,2.2506506813779614,1.9876162755441675,3.3822475641611742,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,19.43491068687061
676,5.951090399519053,1.9510903995190534,1.903784684740697,1.0948842196154696,1.9876162755441675,1.2141248053528475,1.060319469273812,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.1437354774614494,19.41947530634473
901,4.857980995127572,1.9510903995190534,1.903784684740697,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,0.6005931524349205,0.34425339917513476,3.171480467944354,19.328439477818677
428,2.571768209576013,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.2141248053528475,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,1.8689386079722285,19.30235253244407
364,2.719723683919149,2.2141248053528475,2.3581351080443667,1.9391177578529777,2.235929175671196,1.079903865592214,0.942101616291799,0.1679830237081267,1.5542002469504692,2.235929175671196,1.8385228225899568,19.2856712816443
